5.0601039082e-02 1.0562930256e-01 2.9257676005e-01 3.5872584581e-01 -1.9064779580e-01 1.0302742720e+00 4.7077164054e-02 2.0272397995e-01 1.8041810393e-01 1.4470261335e-01 -2.3341123760e-01 6.9798535109e-01 -3.0412155390e-01 -1.4603424072e-01 -6.0413068533e-01 -1.2928415537e+00 1.3873643875e+00 1.2756013870e+00 4.2482683063e-01 -1.6808652878e-01 -8.9397826741e-06 1.4142619371e+00 -1.2597140074e+00 8.2170462608e-01
-1.5356120653e-02 5.0664413720e-02 1.0569339991e-01 4.1369324923e-01 -6.9720827043e-02 7.2244274616e-01 -3.3777374774e-02 1.1029884964e-01 1.7479537427e-01 1.0754040629e-01 3.5374176502e-01 8.2303625345e-01 -2.0877067745e-01 -4.0608027577e-01 -5.8464252949e-01 -1.0916434526e+00 1.4901772738e+00 1.3703955412e+00 6.1228817701e-01 -1.6808652878e-01 3.6601260304e-01 1.3660732508e+00 -1.2597140074e+00 8.2170462608e-01
-1.3627758622e-01 -1.5293458477e-02 5.0727710128e-02 3.5872584581e-01 5.1206134260e-02 5.3554499149e-01 -1.1463191360e-01 1.7873719335e-02 1.5417867899e-01 7.6095461845e-02 2.7147430182e-01 6.6922909021e-01 5.3666949272e-02 -5.2377349138e-01 -5.9438663721e-01 -1.0413439274e+00 1.5287320614e+00 1.3703955412e+00 1.8660565838e-02 -1.6808652878e-01 7.0709037781e-01 1.2247911692e+00 -1.2597140074e+00 8.2170462608e-01
-1.9124187529e-01 -1.3621622324e-01 -1.5231119469e-02 2.9276496172e-01 1.0617293417e-01 3.5964125395e-01 -2.1386247873e-01 -8.3793923259e-02 1.1856801808e-01 4.7032713890e-02 2.7147430182e-01 4.6029120684e-01 4.4573396444e-01 -4.7686237097e-01 -5.8464252949e-01 -8.4014582634e-01 1.5929901600e+00 -1.6630181074e+00 2.3736548424e-01 -1.6808652878e-01 9.9998050928e-01 1.0000439882e+00 -1.2597140074e+00 8.2170462608e-01
-3.1216335297e-01 -1.9118110836e-01 -1.3615563512e-01 1.0587579012e-01 1.7213310301e-01 2.3870743811e-01 -3.3514428139e-01 -1.8546156585e-01 6.1403550208e-02 1.5111328103e-02 1.3879283667e+00 9.9524933100e-01 9.9333816767e-01 -2.5938835740e-01 -6.4310699701e-01 -6.3894766569e-01 1.6058417559e+00 -1.5682239532e+00 -5.4372352362e-01 -1.6808652878e-01 1.2247229815e+00 7.0714759827e-01 -1.2597140074e+00 8.2170462608e-01
-4.9904194474e-01 -3.1210386753e-01 -1.9112132490e-01 5.0908382982e-02 2.9306006432e-01 5.1809716970e-02 -4.3805006146e-01 -2.7788668871e-01 -6.0692657717e-03 -8.7105995044e-03 5.7872945070e-01 9.5715898275e-01 1.2810869217e+00 -5.1032613963e-02 -6.4310699701e-01 -6.3894766569e-01 1.6315449476e+00 -1.7578122616e+00 -5.4372352362e-01 -1.6808652878e-01 1.3660019636e+00 3.6606264114e-01 -1.2597140074e+00 8.2170462608e-01
-4.9904194474e-01 -4.9898451567e-01 -3.1204584241e-01 -1.5052500181e-02 3.5902023315e-01 5.1809716970e-02 -5.6300705671e-01 -3.9064535499e-01 -9.5095902681e-02 -4.0631983429e-02 5.7872945070e-01 1.1159734726e+00 1.5840927362e+00 2.7243861556e-01 -6.4310699701e-01 -2.8685095906e-01 1.6443965435e+00 -1.5682239532e+00 -7.3118484020e-01 -1.6808652878e-01 1.4141896963e+00 3.3364431147e-05 -1.2597140074e+00 8.2170462608e-01
-6.8592059612e-01 -4.9898451567e-01 -4.9892920256e-01 -1.3598078489e-01 4.1398701072e-01 5.1809716970e-02 -6.2548559904e-01 -4.8307046294e-01 -1.8880814314e-01 -7.2553366423e-02 5.7872945070e-01 9.6750074625e-01 1.5767375231e+00 5.3226196766e-01 -7.0157146454e-01 -4.3774953485e-01 1.6958030462e+00 -1.6630181074e+00 -5.4372352362e-01 -1.6808652878e-01 1.3660019636e+00 -3.6599591374e-01 -1.2597140074e+00 8.2170462608e-01
-6.8592059612e-01 -6.8586516380e-01 -4.9892920256e-01 -1.9094818830e-01 3.5902023315e-01 -1.4154186472e-02 -7.0634013414e-01 -5.7549560070e-01 -2.8252038360e-01 -1.0399831086e-01 -7.2755658627e-01 5.1954740286e-01 1.4695259333e+00 7.9342937469e-01 -7.5029182434e-01 -4.3774953485e-01 1.7086546421e+00 -1.7578122616e+00 2.3736548424e-01 -1.6808652878e-01 1.2247229815e+00 -7.0708090067e-01 -1.2597140074e+00 8.2170462608e-01
-7.4088490009e-01 -6.8586516380e-01 -6.8581253290e-01 -3.1187647581e-01 2.9306006432e-01 -6.9124102592e-02 -7.2471612692e-01 -6.4758718014e-01 -3.7060990930e-01 -1.3306106627e-01 -7.2755658627e-01 -1.0180532187e-01 1.2118847370e+00 1.0160812140e+00 -7.5029182434e-01 -4.3774953485e-01 1.7343578339e+00 -1.7578122616e+00 1.8660565838e-02 -1.6808652878e-01 9.9998050928e-01 -9.9997723103e-01 -1.2597140074e+00 8.2170462608e-01
-7.4088490009e-01 -7.4083006382e-01 -6.8581253290e-01 -4.9876564741e-01 1.0617293417e-01 -2.5602182746e-01 -7.8351944685e-01 -7.0858776569e-01 -4.5307669044e-01 -1.5926519036e-01 -7.4413582683e-02 -3.7024658173e-02 1.1459313631e+00 1.2848550081e+00 -8.0875629187e-01 -3.3715048432e-01 1.8114675283e+00 1.5599838495e+00 -1.6880078614e-01 -1.6808652878e-01 7.0709037781e-01 -1.2247244120e+00 -1.2597140074e+00 8.2170462608e-01
-8.6180633307e-01 -7.4083006382e-01 -7.4077820778e-01 -4.9876564741e-01 5.1206134260e-02 -2.5602182746e-01 -8.4599792957e-01 -7.8067940474e-01 -5.3648060560e-01 -1.8832793832e-01 3.5374176502e-01 -2.8183051944e-01 1.0196471214e+00 1.5659419298e+00 -7.9901218414e-01 -1.8625187874e-01 1.8500223160e+00 -1.7578122616e+00 -5.4372352362e-01 -1.6808652878e-01 3.6601260304e-01 -1.3660064936e+00 -1.2597140074e+00 8.2170462608e-01
-9.2776352167e-01 -8.6175280809e-01 -7.4077820778e-01 -6.8565481901e-01 -1.4754028060e-02 -1.9005791843e-01 -8.8642519712e-01 -8.1025540829e-01 -6.0863900185e-01 -2.1739068627e-01 -6.1869943142e-01 -3.4901618958e-01 7.0340442657e-01 1.7718969584e+00 -8.0875629187e-01 -3.3715048432e-01 1.9528352022e+00 -1.7578122616e+00 -3.5626214743e-01 -1.6808652878e-01 -8.9397826741e-06 -1.4141951799e+00 -1.2597140074e+00 8.2170462608e-01
-8.6180633307e-01 -9.2771065235e-01 -8.6170274019e-01 -6.8565481901e-01 -1.3568098843e-01 -6.9124102592e-02 -8.2762193680e-01 -8.1025540829e-01 -6.5549510717e-01 -2.4407124519e-01 8.7239515781e-01 -3.4901618958e-01 2.9972964525e-01 1.8578146696e+00 -7.9901218414e-01 -6.3894766569e-01 1.9913899899e+00 -1.7578122616e+00 2.3736548424e-01 -1.6808652878e-01 -3.6603048444e-01 -1.3660064936e+00 -1.2597140074e+00 8.2170462608e-01
-6.8592059612e-01 -8.6175280809e-01 -9.2766159773e-01 -7.4062222242e-01 -1.9064779580e-01 5.1809716970e-02 -7.0634013414e-01 -7.8067940474e-01 -6.8735730648e-01 -2.7075180411e-01 1.2880375385e+00 1.7398388684e-01 -1.5111343563e-01 1.8628151417e+00 -7.9901218414e-01 -8.4014582634e-01 2.0299448967e+00 -1.5682239532e+00 4.2482683063e-01 -1.6808652878e-01 -7.0710825920e-01 -1.2247244120e+00 -1.2597140074e+00 8.2170462608e-01
-5.6499910355e-01 -6.8586516380e-01 -8.6170274019e-01 -7.4062222242e-01 -3.1157475710e-01 1.0677963495e-01 -5.6668227911e-01 -7.3076981306e-01 -6.9860273600e-01 -2.9457372427e-01 8.0216521025e-01 8.8721328974e-01 -3.5731449723e-01 1.8123197556e+00 -9.1594105959e-01 -1.2425420284e+00 2.0042417049e+00 -1.6630181074e+00 2.3736548424e-01 -1.6808652878e-01 -9.9999839067e-01 -9.9997723103e-01 -1.2597140074e+00 8.2170462608e-01
-4.4407767057e-01 -5.6494235992e-01 -6.8581253290e-01 -8.6155050993e-01 -4.9846187234e-01 1.7274352908e-01 -4.6377649903e-01 -6.4943569899e-01 -6.8829441071e-01 -3.1839567423e-01 3.5374176502e-01 1.2633770704e+00 -2.0364294946e-01 1.7166482210e+00 -9.2568516731e-01 -1.3431411982e+00 1.9785383940e+00 -1.7578122616e+00 -1.1061075926e+00 -1.6808652878e-01 -1.2247408628e+00 -7.0708090067e-01 -1.2597140074e+00 8.2170462608e-01
-3.7812051177e-01 -4.4401961565e-01 -5.6488800049e-01 -9.2751139402e-01 -4.9846187234e-01 2.9367735982e-01 -3.7924677134e-01 -5.4591953754e-01 -6.7236334085e-01 -3.4459978342e-01 -1.4056555927e-01 1.0649759769e+00 2.5954343379e-02 1.5413234234e+00 -9.7440552711e-01 -1.4940397739e+00 1.9271320105e+00 1.3703955412e+00 -5.4372352362e-01 -1.6808652878e-01 -1.3660198450e+00 -3.6599591374e-01 -1.2597140074e+00 8.2170462608e-01
-3.1216335297e-01 -3.7806174159e-01 -4.4396349788e-01 -8.6155050993e-01 -6.8534898758e-01 3.5964125395e-01 -2.7634099126e-01 -4.2391839623e-01 -6.2550723553e-01 -3.6603951454e-01 8.7239515781e-01 8.9772242308e-01 5.0968229771e-01 1.3204164505e+00 -9.7440552711e-01 -1.6952378750e+00 1.8243191242e+00 1.4651896954e+00 -5.4372352362e-01 -1.6808652878e-01 -1.4142075777e+00 3.3364431147e-05 -1.2597140074e+00 8.2170462608e-01
-1.3627758622e-01 -3.1210386753e-01 -3.7800467014e-01 -6.8565481901e-01 -6.8534898758e-01 4.1461116076e-01 -1.7343521118e-01 -3.2040223479e-01 -5.7302832603e-01 -3.8700282574e-01 8.7239515781e-01 8.2317149639e-01 9.2570662498e-01 1.0485458374e+00 -1.0815902948e+00 -1.8964359760e+00 1.7729126215e+00 1.1808071136e+00 -9.1864621639e-01 -1.6808652878e-01 -1.3660198450e+00 3.6606264114e-01 -1.2597140074e+00 8.2170462608e-01
-7.0320419967e-02 -1.3621622324e-01 -3.1204584241e-01 -5.6472653151e-01 -7.4031579494e-01 3.5964125395e-01 -7.4204638600e-02 -2.2797712684e-01 -5.1117825508e-01 -4.0320172906e-01 -2.3341123760e-01 6.8379777670e-01 1.2397674322e+00 8.1512731314e-01 -1.1692869663e+00 -2.0473346710e+00 1.7857642174e+00 -1.7578122616e+00 -9.1864621639e-01 -1.6808652878e-01 -1.2247408628e+00 7.0714759827e-01 -1.2597140074e+00 8.2170462608e-01
-1.5356120653e-02 -7.0258349180e-02 -1.3615563512e-01 -4.4379824400e-01 -7.4031579494e-01 2.9367735982e-01 -5.2153404802e-02 -1.6512803733e-01 -4.5401379466e-01 -4.1892421246e-01 -7.2755658627e-01 3.2174322009e-01 1.3578661680e+00 5.9194201231e-01 -1.1205666065e+00 -1.9467355013e+00 1.8500223160e+00 -1.7578122616e+00 -5.4372352362e-01 -1.6808652878e-01 -9.9999839067e-01 1.0000439882e+00 -1.2597140074e+00 8.2170462608e-01
-7.0320419967e-02 -1.5293458477e-02 -7.0196807384e-02 -3.7783735991e-01 -8.6124277115e-01 1.0677963495e-01 -1.3300794363e-01 -1.5403701365e-01 -4.0715768933e-01 -4.3702885509e-01 1.4364924431e+00 9.7704909742e-02 1.1111710072e+00 4.2500790954e-01 -1.1108225584e+00 -1.6952378750e+00 1.8885771036e+00 -1.7578122616e+00 -1.1061075926e+00 -1.6808652878e-01 -7.0710825920e-01 1.2247911692e+00 -1.2597140074e+00 8.2170462608e-01
-3.1216335297e-01 -7.0258349180e-02 -1.5231119469e-02 -3.1187647581e-01 -9.2720293999e-01 5.1809716970e-02 -2.5428974628e-01 -1.6512803733e-01 -3.6030155420e-01 -4.5560997725e-01 1.5077481270e+00 3.2174322009e-01 6.4435923100e-01 2.6886802912e-01 -1.1303106546e+00 -1.6449383497e+00 1.9399836063e+00 -1.8526064157e+00 -1.8976110220e+00 -1.6808652878e-01 -3.6603048444e-01 1.3660732508e+00 -1.2597140074e+00 8.2170462608e-01
-3.7812051177e-01 -3.1210386753e-01 -7.0196807384e-02 -1.3598078489e-01 -8.6124277115e-01 -1.4154186472e-02 -3.7924677134e-01 -2.1688610315e-01 -3.2469090819e-01 -4.7419106960e-01 -1.4056555927e-01 7.9158359766e-01 1.5170049667e-01 1.3389913738e-01 -1.0133818388e+00 -1.3934407234e+00 1.9656867981e+00 -1.1890472174e+00 -1.3352270126e+00 -1.6808652878e-01 -8.9397826741e-06 1.4142619371e+00 -1.2459636927e+00 8.4174770117e-01
-4.4407767057e-01 -3.7806174159e-01 -3.1204584241e-01 -7.0019908249e-02 -6.8534898758e-01 -1.3508801162e-01 -4.8215252161e-01 -3.0931124091e-01 -3.1906816363e-01 -4.9515438080e-01 8.7239515781e-01 1.3539348841e+00 5.6596651673e-02 6.9663099945e-02 -7.6977998018e-01 -6.8924719095e-01 1.9785383940e+00 -1.0942530632e+00 -9.1864621639e-01 -1.6808652878e-01 3.6601260304e-01 1.3660732508e+00 -1.2459636927e+00 8.4174770117e-01
-6.1996340752e-01 -4.4401961565e-01 -3.7800467014e-01 -1.5052500181e-02 -5.6442207098e-01 -1.9005791843e-01 -6.2548559904e-01 -4.4240340590e-01 -3.3968487382e-01 -5.2183490992e-01 1.8396451473e+00 1.6701636314e+00 4.0871977806e-01 7.8656792641e-02 -8.0875629187e-01 -4.3774953485e-01 2.0427963734e+00 -1.1890472174e+00 -5.4372352362e-01 -1.6808652878e-01 7.0709037781e-01 1.2247911692e+00 -1.2459636927e+00 8.4174770117e-01
-8.0684202909e-01 -6.1990725994e-01 -4.4396349788e-01 -7.0019908249e-02 -4.4349506497e-01 -3.1099173427e-01 -7.4676740170e-01 -5.6625306606e-01 -3.7060990930e-01 -5.4327464104e-01 5.7872945070e-01 1.1875158548e+00 7.5475507975e-01 1.1362498999e-01 -9.2568516731e-01 -6.8924719095e-01 2.0556480885e+00 -1.1890472174e+00 -7.3118484020e-01 -1.6808652878e-01 9.9998050928e-01 1.0000439882e+00 -1.2459636927e+00 8.4174770117e-01
-8.0684202909e-01 -8.0678790808e-01 -6.1985373497e-01 -3.1187647581e-01 -3.7753492594e-01 -4.9788945913e-01 -8.0924588442e-01 -6.4943569899e-01 -4.0715768933e-01 -5.5661493540e-01 -1.2718424797e+00 9.2742645741e-01 1.0313993692e+00 1.6992223263e-01 -9.2568516731e-01 -6.8924719095e-01 2.0942027569e+00 -1.2838413715e+00 -9.1864621639e-01 -1.6808652878e-01 1.2247229815e+00 7.0714759827e-01 -1.2459636927e+00 8.4174770117e-01
-8.0684202909e-01 -8.0678790808e-01 -8.0673706532e-01 -3.7783735991e-01 -3.1157475710e-01 -4.9788945913e-01 -8.4967315197e-01 -7.4186080694e-01 -4.5963653922e-01 -5.7519602776e-01 -7.4413582683e-02 6.5310555696e-01 1.3621100187e+00 2.7371394634e-01 -8.6722069979e-01 -3.3715048432e-01 2.0813512802e+00 -1.1890472174e+00 -9.1864621639e-01 -1.6808652878e-01 1.3660019636e+00 3.6606264114e-01 -1.2459636927e+00 8.4174770117e-01
